Site,Label,Concepticon_ID,Concepticon_Gloss
11649,sharp-68,1396,SHARP
11650,sharp-69,1396,SHARP
11651,sharp-70,1396,SHARP
11652,sharp-71,1396,SHARP
11653,sharp-72,1396,SHARP
11654,sharp-73,1396,SHARP
11655,sharp-74,1396,SHARP
11656,sharp-75,1396,SHARP
11657,sharp-76,1396,SHARP
11658,sharp-77,1396,SHARP
11659,sharp-78,1396,SHARP
11660,sharp-79,1396,SHARP
11661,sharp-80,1396,SHARP
11662,sharp-81,1396,SHARP
11663,sharp-82,1396,SHARP
11664,sharp-83,1396,SHARP
11665,sharp-84,1396,SHARP
11666,sharp-85,1396,SHARP
11667,sharp-86,1396,SHARP
11668,short-ascertained,,
11669,short-2,1645,SHORT
11670,short-3,1645,SHORT
11671,short-4,1645,SHORT
11672,short-5,1645,SHORT
11673,short-6,1645,SHORT
11674,short-7,1645,SHORT
11675,short-8,1645,SHORT
11676,short-9,1645,SHORT
11677,short-10,1645,SHORT
11678,short-11,1645,SHORT
11679,short-12,1645,SHORT
11680,short-13,1645,SHORT
11681,short-14,1645,SHORT
11682,short-15,1645,SHORT
11683,short-16,1645,SHORT
11684,short-17,1645,SHORT
11685,short-18,1645,SHORT
11686,short-19,1645,SHORT
11687,short-20,1645,SHORT
11688,short-21,1645,SHORT
11689,short-22,1645,SHORT
11690,short-23,1645,SHORT
11691,short-24,1645,SHORT
11692,short-25,1645,SHORT
11693,short-26,1645,SHORT
11694,short-27,1645,SHORT
11695,short-28,1645,SHORT
11696,short-29,1645,SHORT
11697,short-30,1645,SHORT
11698,short-31,1645,SHORT
11699,short-32,1645,SHORT
11700,short-33,1645,SHORT
11701,short-34,1645,SHORT
11702,short-35,1645,SHORT
11703,short-36,1645,SHORT
11704,short-37,1645,SHORT
11705,short-38,1645,SHORT
11706,short-39,1645,SHORT
11707,short-40,1645,SHORT
11708,short-41,1645,SHORT
11709,short-42,1645,SHORT
11710,short-43,1645,SHORT
11711,short-44,1645,SHORT
11712,short-45,1645,SHORT
11713,short-46,1645,SHORT
11714,short-47,1645,SHORT
11715,short-48,1645,SHORT
11716,short-49,1645,SHORT
11717,short-50,1645,SHORT
11718,short-51,1645,SHORT
11719,short-52,1645,SHORT
11720,short-53,1645,SHORT
11721,short-54,1645,SHORT
11722,short-55,1645,SHORT
11723,short-56,1645,SHORT
11724,short-57,1645,SHORT
11725,short-58,1645,SHORT
11726,short-59,1645,SHORT
11727,short-60,1645,SHORT
11728,short-61,1645,SHORT
11729,short-62,1645,SHORT
11730,short-63,1645,SHORT
11731,short-64,1645,SHORT
11732,short-65,1645,SHORT
11733,short-66,1645,SHORT
11734,short-67,1645,SHORT
11735,short-68,1645,SHORT
11736,short-69,1645,SHORT
11737,short-70,1645,SHORT
11738,short-71,1645,SHORT
11739,short-72,1645,SHORT
11740,short-73,1645,SHORT
11741,short-74,1645,SHORT
11742,short-75,1645,SHORT
11743,short-76,1645,SHORT
11744,short-77,1645,SHORT
11745,short-78,1645,SHORT
11746,short-79,1645,SHORT
11747,short-80,1645,SHORT
