ID,Name,Description,ColumnSpec,Nexus_File,Concepticon_ID,Concepticon_Gloss
13610,star-83,,,data,1430,STAR
13611,star-84,,,data,1430,STAR
13612,star-85,,,data,1430,STAR
13613,star-86,,,data,1430,STAR
13614,star-87,,,data,1430,STAR
13615,star-88,,,data,1430,STAR
13616,star-89,,,data,1430,STAR
13617,star-90,,,data,1430,STAR
13618,star-91,,,data,1430,STAR
13619,star-92,,,data,1430,STAR
13620,star-93,,,data,1430,STAR
13621,star-94,,,data,1430,STAR
13622,star-95,,,data,1430,STAR
13623,star-96,,,data,1430,STAR
13624,star-97,,,data,1430,STAR
13625,star-98,,,data,1430,STAR
13626,star-99,,,data,1430,STAR
13627,star-100,,,data,1430,STAR
13628,star-101,,,data,1430,STAR
13629,star-102,,,data,1430,STAR
13630,star-103,,,data,1430,STAR
13631,star-104,,,data,1430,STAR
13632,star-105,,,data,1430,STAR
13633,star-106,,,data,1430,STAR
13634,star-107,,,data,1430,STAR
13635,star-108,,,data,1430,STAR
13636,star-109,,,data,1430,STAR
13637,star-110,,,data,1430,STAR
13638,star-111,,,data,1430,STAR
13639,star-112,,,data,1430,STAR
13640,star-113,,,data,1430,STAR
13641,star-114,,,data,1430,STAR
13642,star-115,,,data,1430,STAR
13643,star-116,,,data,1430,STAR
13644,star-117,,,data,1430,STAR
13645,star-118,,,data,1430,STAR
13646,star-119,,,data,1430,STAR
13647,star-120,,,data,1430,STAR
13648,star-121,,,data,1430,STAR
13649,star-122,,,data,1430,STAR
13650,star-123,,,data,1430,STAR
13651,star-124,,,data,1430,STAR
13652,star-125,,,data,1430,STAR
13653,star-126,,,data,1430,STAR
13654,star-127,,,data,1430,STAR
13655,star-128,,,data,1430,STAR
13656,star-129,,,data,1430,STAR
13657,star-130,,,data,1430,STAR
13658,star-131,,,data,1430,STAR
13659,star-132,,,data,1430,STAR
13660,star-133,,,data,1430,STAR
13661,star-134,,,data,1430,STAR
13662,star-135,,,data,1430,STAR
13663,star-136,,,data,1430,STAR
13664,star-137,,,data,1430,STAR
13665,steal-ascertained,,,data,,
13666,steal-2,,,data,713,STEAL
13667,steal-3,,,data,713,STEAL
13668,steal-4,,,data,713,STEAL
13669,steal-5,,,data,713,STEAL
13670,steal-6,,,data,713,STEAL
13671,steal-7,,,data,713,STEAL
13672,steal-8,,,data,713,STEAL
13673,steal-9,,,data,713,STEAL
13674,steal-10,,,data,713,STEAL
13675,steal-11,,,data,713,STEAL
13676,steal-12,,,data,713,STEAL
13677,steal-13,,,data,713,STEAL
13678,steal-14,,,data,713,STEAL
13679,steal-15,,,data,713,STEAL
13680,steal-16,,,data,713,STEAL
13681,steal-17,,,data,713,STEAL
13682,steal-18,,,data,713,STEAL
13683,steal-19,,,data,713,STEAL
13684,steal-20,,,data,713,STEAL
13685,steal-21,,,data,713,STEAL
13686,steal-22,,,data,713,STEAL
13687,steal-23,,,data,713,STEAL
13688,steal-24,,,data,713,STEAL
13689,steal-25,,,data,713,STEAL
13690,steal-26,,,data,713,STEAL
13691,steal-27,,,data,713,STEAL
13692,steal-28,,,data,713,STEAL
13693,steal-29,,,data,713,STEAL
13694,steal-30,,,data,713,STEAL
13695,steal-31,,,data,713,STEAL
13696,steal-32,,,data,713,STEAL
13697,steal-33,,,data,713,STEAL
13698,steal-34,,,data,713,STEAL
13699,steal-35,,,data,713,STEAL
13700,steal-36,,,data,713,STEAL
13701,steal-37,,,data,713,STEAL
13702,steal-38,,,data,713,STEAL
13703,steal-39,,,data,713,STEAL
13704,steal-40,,,data,713,STEAL
13705,steal-41,,,data,713,STEAL
13706,steal-42,,,data,713,STEAL
13707,steal-43,,,data,713,STEAL
13708,steal-44,,,data,713,STEAL
13709,steal-45,,,data,713,STEAL
13710,steal-46,,,data,713,STEAL
13711,steal-47,,,data,713,STEAL
13712,steal-48,,,data,713,STEAL
13713,steal-49,,,data,713,STEAL
13714,steal-50,,,data,713,STEAL
13715,steal-51,,,data,713,STEAL
13716,steal-52,,,data,713,STEAL
13717,steal-53,,,data,713,STEAL
13718,steal-54,,,data,713,STEAL
13719,steal-55,,,data,713,STEAL
13720,steal-56,,,data,713,STEAL
13721,steal-57,,,data,713,STEAL
13722,steal-58,,,data,713,STEAL
13723,steal-59,,,data,713,STEAL
13724,steal-60,,,data,713,STEAL
13725,steal-61,,,data,713,STEAL
13726,steal-62,,,data,713,STEAL
13727,steal-63,,,data,713,STEAL
13728,steal-64,,,data,713,STEAL
13729,steal-65,,,data,713,STEAL
13730,steal-66,,,data,713,STEAL
13731,steal-67,,,data,713,STEAL
13732,steal-68,,,data,713,STEAL
13733,steal-69,,,data,713,STEAL
13734,steal-70,,,data,713,STEAL
13735,steal-71,,,data,713,STEAL
13736,steal-72,,,data,713,STEAL
13737,steal-73,,,data,713,STEAL
13738,steal-74,,,data,713,STEAL
13739,steal-75,,,data,713,STEAL
13740,steal-76,,,data,713,STEAL
13741,steal-77,,,data,713,STEAL
13742,steal-78,,,data,713,STEAL
13743,steal-79,,,data,713,STEAL
13744,tree-ascertained,,,data,,
13745,tree-2,,,data,906,TREE
13746,tree-3,,,data,906,TREE
13747,tree-4,,,data,906,TREE
13748,tree-5,,,data,906,TREE
13749,tree-6,,,data,906,TREE
13750,tree-7,,,data,906,TREE
13751,tree-8,,,data,906,TREE
13752,tree-9,,,data,906,TREE
13753,tree-10,,,data,906,TREE
13754,tree-11,,,data,906,TREE
13755,tree-12,,,data,906,TREE
13756,tree-13,,,data,906,TREE
13757,tree-14,,,data,906,TREE
13758,tree-15,,,data,906,TREE
13759,tree-16,,,data,906,TREE
13760,tree-17,,,data,906,TREE
13761,tree-18,,,data,906,TREE
13762,tree-19,,,data,906,TREE
13763,tree-20,,,data,906,TREE
13764,tree-21,,,data,906,TREE
13765,tree-22,,,data,906,TREE
13766,tree-23,,,data,906,TREE
13767,tree-24,,,data,906,TREE
13768,tree-25,,,data,906,TREE
13769,tree-26,,,data,906,TREE
13770,tree-27,,,data,906,TREE
13771,tree-28,,,data,906,TREE
13772,tree-29,,,data,906,TREE
13773,tree-30,,,data,906,TREE
13774,tree-31,,,data,906,TREE
13775,tree-32,,,data,906,TREE
13776,tree-33,,,data,906,TREE
13777,tree-34,,,data,906,TREE
13778,tree-35,,,data,906,TREE
13779,tree-36,,,data,906,TREE
13780,tree-37,,,data,906,TREE
13781,tree-38,,,data,906,TREE
13782,tree-39,,,data,906,TREE
13783,tree-40,,,data,906,TREE
13784,tree-41,,,data,906,TREE
13785,tree-42,,,data,906,TREE
13786,tree-43,,,data,906,TREE
13787,tree-44,,,data,906,TREE
13788,tree-45,,,data,906,TREE
13789,tree-46,,,data,906,TREE
13790,tree-47,,,data,906,TREE
13791,tree-48,,,data,906,TREE
13792,tree-49,,,data,906,TREE
13793,tree-50,,,data,906,TREE
13794,tree-51,,,data,906,TREE
13795,tree-52,,,data,906,TREE
13796,tree-53,,,data,906,TREE
13797,tree-54,,,data,906,TREE
13798,tree-55,,,data,906,TREE
13799,tree-56,,,data,906,TREE
13800,tree-57,,,data,906,TREE
13801,tree-58,,,data,906,TREE
13802,tree-59,,,data,906,TREE
13803,tree-60,,,data,906,TREE
13804,tree-61,,,data,906,TREE
13805,tree-62,,,data,906,TREE
13806,tree-63,,,data,906,TREE
13807,tree-64,,,data,906,TREE
13808,tree-65,,,data,906,TREE
13809,tree-66,,,data,906,TREE
13810,tree-67,,,data,906,TREE
13811,tree-68,,,data,906,TREE
13812,tree-69,,,data,906,TREE
13813,tree-70,,,data,906,TREE
13814,tree-71,,,data,906,TREE
13815,tree-72,,,data,906,TREE
13816,tree-73,,,data,906,TREE
13817,tree-74,,,data,906,TREE
13818,tree-75,,,data,906,TREE
13819,tree-76,,,data,906,TREE
13820,tree-77,,,data,906,TREE
13821,tree-78,,,data,906,TREE
13822,tree-79,,,data,906,TREE
13823,tree-80,,,data,906,TREE
13824,tree-81,,,data,906,TREE
13825,tree-82,,,data,906,TREE
13826,tree-83,,,data,906,TREE
13827,tree-84,,,data,906,TREE
13828,tree-85,,,data,906,TREE
13829,tree-86,,,data,906,TREE
13830,tree-87,,,data,906,TREE
13831,tree-88,,,data,906,TREE
13832,tree-89,,,data,906,TREE
13833,tree-90,,,data,906,TREE
13834,tree-91,,,data,906,TREE
13835,tree-92,,,data,906,TREE
13836,tree-93,,,data,906,TREE
13837,tree-94,,,data,906,TREE
13838,tree-95,,,data,906,TREE
13839,tree-96,,,data,906,TREE
13840,tree-97,,,data,906,TREE
13841,tree-98,,,data,906,TREE
13842,tree-99,,,data,906,TREE
13843,tree-100,,,data,906,TREE
13844,tree-101,,,data,906,TREE
13845,tree-102,,,data,906,TREE
13846,tree-103,,,data,906,TREE
13847,tree-104,,,data,906,TREE
13848,tree-105,,,data,906,TREE
13849,tree-106,,,data,906,TREE
13850,tree-107,,,data,906,TREE
13851,tree-108,,,data,906,TREE
13852,tree-109,,,data,906,TREE
13853,tree-110,,,data,906,TREE
13854,tree-111,,,data,906,TREE
13855,tree-112,,,data,906,TREE
13856,tree-113,,,data,906,TREE
13857,tree-114,,,data,906,TREE
13858,tree-115,,,data,906,TREE
13859,stone-ascertained,,,data,,
13860,stone-2,,,data,857,STONE
13861,stone-3,,,data,857,STONE
13862,stone-4,,,data,857,STONE
13863,stone-5,,,data,857,STONE
13864,stone-6,,,data,857,STONE
13865,stone-7,,,data,857,STONE
13866,stone-8,,,data,857,STONE
13867,stone-9,,,data,857,STONE
13868,stone-10,,,data,857,STONE
13869,stone-11,,,data,857,STONE
13870,stone-12,,,data,857,STONE
13871,stone-13,,,data,857,STONE
13872,stone-14,,,data,857,STONE
13873,stone-15,,,data,857,STONE
13874,stone-16,,,data,857,STONE
13875,stone-17,,,data,857,STONE
13876,stone-18,,,data,857,STONE
13877,stone-19,,,data,857,STONE
13878,stone-20,,,data,857,STONE
13879,stone-21,,,data,857,STONE
13880,stone-22,,,data,857,STONE
13881,stone-23,,,data,857,STONE
13882,stone-24,,,data,857,STONE
13883,stone-25,,,data,857,STONE
13884,stone-26,,,data,857,STONE
13885,stone-27,,,data,857,STONE
13886,stone-28,,,data,857,STONE
13887,stone-29,,,data,857,STONE
13888,stone-30,,,data,857,STONE
13889,stone-31,,,data,857,STONE
13890,stone-32,,,data,857,STONE
13891,stone-33,,,data,857,STONE
13892,stone-34,,,data,857,STONE
13893,stone-35,,,data,857,STONE
13894,stone-36,,,data,857,STONE
13895,stone-37,,,data,857,STONE
13896,stone-38,,,data,857,STONE
13897,stone-39,,,data,857,STONE
13898,stone-40,,,data,857,STONE
13899,stone-41,,,data,857,STONE
13900,stone-42,,,data,857,STONE
13901,stone-43,,,data,857,STONE
13902,stone-44,,,data,857,STONE
13903,stone-45,,,data,857,STONE
13904,stone-46,,,data,857,STONE
13905,stone-47,,,data,857,STONE
13906,stone-48,,,data,857,STONE
13907,stone-49,,,data,857,STONE
13908,stone-50,,,data,857,STONE
13909,stone-51,,,data,857,STONE
13910,stone-52,,,data,857,STONE
13911,stone-53,,,data,857,STONE
13912,stone-54,,,data,857,STONE
13913,stone-55,,,data,857,STONE
13914,stone-56,,,data,857,STONE
13915,stone-57,,,data,857,STONE
13916,stone-58,,,data,857,STONE
13917,stone-59,,,data,857,STONE
13918,stone-60,,,data,857,STONE
13919,stone-61,,,data,857,STONE
13920,stone-62,,,data,857,STONE
13921,stone-63,,,data,857,STONE
13922,stone-64,,,data,857,STONE
13923,stone-65,,,data,857,STONE
13924,stone-66,,,data,857,STONE
13925,stone-67,,,data,857,STONE
13926,stone-68,,,data,857,STONE
13927,stone-69,,,data,857,STONE
13928,stone-70,,,data,857,STONE
13929,stone-71,,,data,857,STONE
13930,stone-72,,,data,857,STONE
13931,stone-73,,,data,857,STONE
13932,stone-74,,,data,857,STONE
13933,stone-75,,,data,857,STONE
13934,stone-76,,,data,857,STONE
13935,stone-77,,,data,857,STONE
13936,stone-78,,,data,857,STONE
13937,stone-79,,,data,857,STONE
13938,stone-80,,,data,857,STONE
13939,stone-81,,,data,857,STONE
13940,stone-82,,,data,857,STONE
13941,stone-83,,,data,857,STONE
13942,stone-84,,,data,857,STONE
13943,stone-85,,,data,857,STONE
13944,stone-86,,,data,857,STONE
13945,stone-87,,,data,857,STONE
13946,stone-88,,,data,857,STONE
13947,stone-89,,,data,857,STONE
13948,stone-90,,,data,857,STONE
13949,stone-91,,,data,857,STONE
13950,stone-92,,,data,857,STONE
13951,stone-93,,,data,857,STONE
13952,stone-94,,,data,857,STONE
13953,stone-95,,,data,857,STONE
13954,stone-96,,,data,857,STONE
13955,stone-97,,,data,857,STONE
13956,stone-98,,,data,857,STONE
13957,stone-99,,,data,857,STONE
13958,stone-100,,,data,857,STONE
13959,stone-101,,,data,857,STONE
13960,stone-102,,,data,857,STONE
13961,stone-103,,,data,857,STONE
13962,stone-104,,,data,857,STONE
13963,stone-105,,,data,857,STONE
13964,stone-106,,,data,857,STONE
13965,stone-107,,,data,857,STONE
13966,stone-108,,,data,857,STONE
13967,stone-109,,,data,857,STONE
13968,stone-110,,,data,857,STONE
13969,stone-111,,,data,857,STONE
13970,stone-112,,,data,857,STONE
13971,suck-ascertained,,,data,,
13972,suck-2,,,data,1421,SUCK
13973,suck-3,,,data,1421,SUCK
13974,suck-4,,,data,1421,SUCK
13975,suck-5,,,data,1421,SUCK
13976,suck-6,,,data,1421,SUCK
13977,suck-7,,,data,1421,SUCK
13978,suck-8,,,data,1421,SUCK
13979,suck-9,,,data,1421,SUCK
13980,suck-10,,,data,1421,SUCK
13981,suck-11,,,data,1421,SUCK
13982,suck-12,,,data,1421,SUCK
13983,suck-13,,,data,1421,SUCK
13984,suck-14,,,data,1421,SUCK
13985,suck-15,,,data,1421,SUCK
13986,suck-16,,,data,1421,SUCK
13987,suck-17,,,data,1421,SUCK
13988,suck-18,,,data,1421,SUCK
13989,suck-19,,,data,1421,SUCK
13990,suck-20,,,data,1421,SUCK
13991,suck-21,,,data,1421,SUCK
13992,suck-22,,,data,1421,SUCK
13993,suck-23,,,data,1421,SUCK
13994,suck-24,,,data,1421,SUCK
13995,suck-25,,,data,1421,SUCK
13996,suck-26,,,data,1421,SUCK
13997,suck-27,,,data,1421,SUCK
13998,suck-28,,,data,1421,SUCK
13999,suck-29,,,data,1421,SUCK
14000,suck-30,,,data,1421,SUCK
14001,suck-31,,,data,1421,SUCK
14002,suck-32,,,data,1421,SUCK
14003,suck-33,,,data,1421,SUCK
14004,suck-34,,,data,1421,SUCK
14005,suck-35,,,data,1421,SUCK
14006,suck-36,,,data,1421,SUCK
14007,suck-37,,,data,1421,SUCK
14008,suck-38,,,data,1421,SUCK
14009,suck-39,,,data,1421,SUCK
14010,suck-40,,,data,1421,SUCK
14011,suck-41,,,data,1421,SUCK
14012,suck-42,,,data,1421,SUCK
14013,suck-43,,,data,1421,SUCK
14014,suck-44,,,data,1421,SUCK
14015,suck-45,,,data,1421,SUCK
14016,suck-46,,,data,1421,SUCK
14017,suck-47,,,data,1421,SUCK
14018,suck-48,,,data,1421,SUCK
14019,suck-49,,,data,1421,SUCK
14020,suck-50,,,data,1421,SUCK
14021,suck-51,,,data,1421,SUCK
14022,suck-52,,,data,1421,SUCK
14023,suck-53,,,data,1421,SUCK
14024,suck-54,,,data,1421,SUCK
14025,suck-55,,,data,1421,SUCK
14026,suck-56,,,data,1421,SUCK
14027,suck-57,,,data,1421,SUCK
14028,suck-58,,,data,1421,SUCK
14029,suck-59,,,data,1421,SUCK
14030,suck-60,,,data,1421,SUCK
14031,suck-61,,,data,1421,SUCK
14032,suck-62,,,data,1421,SUCK
14033,suck-63,,,data,1421,SUCK
14034,suck-64,,,data,1421,SUCK
14035,suck-65,,,data,1421,SUCK
14036,suck-66,,,data,1421,SUCK
14037,suck-67,,,data,1421,SUCK
14038,suck-68,,,data,1421,SUCK
14039,sweat-ascertained,,,data,,
14040,sweat-2,,,data,2458,PERSPIRE OR SWEAT
14041,sweat-3,,,data,2458,PERSPIRE OR SWEAT
14042,sweat-4,,,data,2458,PERSPIRE OR SWEAT
14043,sweat-5,,,data,2458,PERSPIRE OR SWEAT
14044,sweat-6,,,data,2458,PERSPIRE OR SWEAT
14045,sweat-7,,,data,2458,PERSPIRE OR SWEAT
14046,sweat-8,,,data,2458,PERSPIRE OR SWEAT
14047,sweat-9,,,data,2458,PERSPIRE OR SWEAT
14048,sweat-10,,,data,2458,PERSPIRE OR SWEAT
14049,sweat-11,,,data,2458,PERSPIRE OR SWEAT
14050,sweat-12,,,data,2458,PERSPIRE OR SWEAT
14051,sweat-13,,,data,2458,PERSPIRE OR SWEAT
14052,sweat-14,,,data,2458,PERSPIRE OR SWEAT
14053,sweat-15,,,data,2458,PERSPIRE OR SWEAT
14054,sweat-16,,,data,2458,PERSPIRE OR SWEAT
14055,sweat-17,,,data,2458,PERSPIRE OR SWEAT
14056,sweat-18,,,data,2458,PERSPIRE OR SWEAT
14057,sweat-19,,,data,2458,PERSPIRE OR SWEAT
14058,sweat-20,,,data,2458,PERSPIRE OR SWEAT
14059,sweat-21,,,data,2458,PERSPIRE OR SWEAT
14060,sweat-22,,,data,2458,PERSPIRE OR SWEAT
14061,sweat-23,,,data,2458,PERSPIRE OR SWEAT
14062,sweat-24,,,data,2458,PERSPIRE OR SWEAT
14063,sweat-25,,,data,2458,PERSPIRE OR SWEAT
14064,sweat-26,,,data,2458,PERSPIRE OR SWEAT
14065,sweat-27,,,data,2458,PERSPIRE OR SWEAT
14066,sweat-28,,,data,2458,PERSPIRE OR SWEAT
14067,sweat-29,,,data,2458,PERSPIRE OR SWEAT
14068,sweat-30,,,data,2458,PERSPIRE OR SWEAT
14069,sweat-31,,,data,2458,PERSPIRE OR SWEAT
14070,sweat-32,,,data,2458,PERSPIRE OR SWEAT
14071,sweat-33,,,data,2458,PERSPIRE OR SWEAT
14072,sweat-34,,,data,2458,PERSPIRE OR SWEAT
14073,sweat-35,,,data,2458,PERSPIRE OR SWEAT
14074,sweat-36,,,data,2458,PERSPIRE OR SWEAT
14075,sweat-37,,,data,2458,PERSPIRE OR SWEAT
14076,sweat-38,,,data,2458,PERSPIRE OR SWEAT
14077,sweat-39,,,data,2458,PERSPIRE OR SWEAT
14078,sweat-40,,,data,2458,PERSPIRE OR SWEAT
14079,sweat-41,,,data,2458,PERSPIRE OR SWEAT
14080,sweat-42,,,data,2458,PERSPIRE OR SWEAT
14081,sweat-43,,,data,2458,PERSPIRE OR SWEAT
14082,sweat-44,,,data,2458,PERSPIRE OR SWEAT
14083,sweat-45,,,data,2458,PERSPIRE OR SWEAT
14084,sweat-46,,,data,2458,PERSPIRE OR SWEAT
14085,sweat-47,,,data,2458,PERSPIRE OR SWEAT
14086,sweat-48,,,data,2458,PERSPIRE OR SWEAT
14087,sweat-49,,,data,2458,PERSPIRE OR SWEAT
14088,sweat-50,,,data,2458,PERSPIRE OR SWEAT
14089,sweat-51,,,data,2458,PERSPIRE OR SWEAT
14090,sweat-52,,,data,2458,PERSPIRE OR SWEAT
14091,sweat-53,,,data,2458,PERSPIRE OR SWEAT
14092,sweat-54,,,data,2458,PERSPIRE OR SWEAT
14093,sweat-55,,,data,2458,PERSPIRE OR SWEAT
14094,sweat-56,,,data,2458,PERSPIRE OR SWEAT
14095,sweat-57,,,data,2458,PERSPIRE OR SWEAT
14096,sweat-58,,,data,2458,PERSPIRE OR SWEAT
14097,sweat-59,,,data,2458,PERSPIRE OR SWEAT
14098,sweat-60,,,data,2458,PERSPIRE OR SWEAT
14099,sweat-61,,,data,2458,PERSPIRE OR SWEAT
14100,sweat-62,,,data,2458,PERSPIRE OR SWEAT
14101,sweat-63,,,data,2458,PERSPIRE OR SWEAT
14102,sweat-64,,,data,2458,PERSPIRE OR SWEAT
14103,sweat-65,,,data,2458,PERSPIRE OR SWEAT
14104,sweat-66,,,data,2458,PERSPIRE OR SWEAT
14105,sweat-67,,,data,2458,PERSPIRE OR SWEAT
14106,sweat-68,,,data,2458,PERSPIRE OR SWEAT
14107,sweat-69,,,data,2458,PERSPIRE OR SWEAT
14108,sweat-70,,,data,2458,PERSPIRE OR SWEAT
14109,sweat-71,,,data,2458,PERSPIRE OR SWEAT
14110,sweat-72,,,data,2458,PERSPIRE OR SWEAT
14111,sweat-73,,,data,2458,PERSPIRE OR SWEAT
14112,sweat-74,,,data,2458,PERSPIRE OR SWEAT
14113,sweat-75,,,data,2458,PERSPIRE OR SWEAT
14114,sweat-76,,,data,2458,PERSPIRE OR SWEAT
14115,sweat-77,,,data,2458,PERSPIRE OR SWEAT
14116,sweat-78,,,data,2458,PERSPIRE OR SWEAT
14117,sweat-79,,,data,2458,PERSPIRE OR SWEAT
14118,sweat-80,,,data,2458,PERSPIRE OR SWEAT
14119,sweat-81,,,data,2458,PERSPIRE OR SWEAT
14120,sweat-82,,,data,2458,PERSPIRE OR SWEAT
14121,sweat-83,,,data,2458,PERSPIRE OR SWEAT
14122,sweat-84,,,data,2458,PERSPIRE OR SWEAT
14123,sweat-85,,,data,2458,PERSPIRE OR SWEAT
14124,sweat-86,,,data,2458,PERSPIRE OR SWEAT
14125,sweat-87,,,data,2458,PERSPIRE OR SWEAT
14126,sweat-88,,,data,2458,PERSPIRE OR SWEAT
14127,sweat-89,,,data,2458,PERSPIRE OR SWEAT
14128,sweat-90,,,data,2458,PERSPIRE OR SWEAT
14129,sweat-91,,,data,2458,PERSPIRE OR SWEAT
14130,sweat-92,,,data,2458,PERSPIRE OR SWEAT
14131,sweat-93,,,data,2458,PERSPIRE OR SWEAT
14132,sweat-94,,,data,2458,PERSPIRE OR SWEAT
14133,sweat-95,,,data,2458,PERSPIRE OR SWEAT
14134,sweat-96,,,data,2458,PERSPIRE OR SWEAT
14135,sweat-97,,,data,2458,PERSPIRE OR SWEAT
14136,swell-ascertained,,,data,,
14137,swell-2,,,data,1573,SWELL
14138,swell-3,,,data,1573,SWELL
14139,swell-4,,,data,1573,SWELL
14140,swell-5,,,data,1573,SWELL
14141,swell-6,,,data,1573,SWELL
14142,swell-7,,,data,1573,SWELL
14143,swell-8,,,data,1573,SWELL
14144,swell-9,,,data,1573,SWELL
14145,swell-10,,,data,1573,SWELL
14146,swell-11,,,data,1573,SWELL
14147,swell-12,,,data,1573,SWELL
14148,swell-13,,,data,1573,SWELL
14149,swell-14,,,data,1573,SWELL
14150,swell-15,,,data,1573,SWELL
14151,swell-16,,,data,1573,SWELL
14152,swell-17,,,data,1573,SWELL
14153,swell-18,,,data,1573,SWELL
14154,swell-19,,,data,1573,SWELL
14155,swell-20,,,data,1573,SWELL
14156,swell-21,,,data,1573,SWELL
14157,swell-22,,,data,1573,SWELL
14158,swell-23,,,data,1573,SWELL
14159,swell-24,,,data,1573,SWELL
14160,swell-25,,,data,1573,SWELL
14161,swell-26,,,data,1573,SWELL
14162,swell-27,,,data,1573,SWELL
14163,swell-28,,,data,1573,SWELL
14164,swell-29,,,data,1573,SWELL
14165,swell-30,,,data,1573,SWELL
14166,swell-31,,,data,1573,SWELL
14167,swell-32,,,data,1573,SWELL
14168,swell-33,,,data,1573,SWELL
14169,swell-34,,,data,1573,SWELL
14170,swell-35,,,data,1573,SWELL
14171,swell-36,,,data,1573,SWELL
14172,swell-37,,,data,1573,SWELL
14173,swell-38,,,data,1573,SWELL
14174,swell-39,,,data,1573,SWELL
14175,swell-40,,,data,1573,SWELL
14176,swell-41,,,data,1573,SWELL
14177,swell-42,,,data,1573,SWELL
14178,swell-43,,,data,1573,SWELL
14179,swell-44,,,data,1573,SWELL
14180,swell-45,,,data,1573,SWELL
14181,swell-46,,,data,1573,SWELL
14182,swell-47,,,data,1573,SWELL
14183,swell-48,,,data,1573,SWELL
14184,swell-49,,,data,1573,SWELL
14185,swell-50,,,data,1573,SWELL
14186,swell-51,,,data,1573,SWELL
14187,swell-52,,,data,1573,SWELL
14188,swell-53,,,data,1573,SWELL
14189,swell-54,,,data,1573,SWELL
14190,swell-55,,,data,1573,SWELL
14191,swell-56,,,data,1573,SWELL
14192,swell-57,,,data,1573,SWELL
14193,swell-58,,,data,1573,SWELL
14194,swell-59,,,data,1573,SWELL
14195,swell-60,,,data,1573,SWELL
14196,swell-61,,,data,1573,SWELL
14197,swell-62,,,data,1573,SWELL
14198,swell-63,,,data,1573,SWELL
14199,swell-64,,,data,1573,SWELL
14200,swim-ascertained,,,data,,
14201,swim-2,,,data,1439,SWIM
14202,swim-3,,,data,1439,SWIM
14203,swim-4,,,data,1439,SWIM
14204,swim-5,,,data,1439,SWIM
14205,swim-6,,,data,1439,SWIM
14206,swim-7,,,data,1439,SWIM
14207,swim-8,,,data,1439,SWIM
14208,swim-9,,,data,1439,SWIM
14209,swim-10,,,data,1439,SWIM
14210,swim-11,,,data,1439,SWIM
14211,swim-12,,,data,1439,SWIM
14212,swim-13,,,data,1439,SWIM
14213,swim-14,,,data,1439,SWIM
14214,swim-15,,,data,1439,SWIM
14215,swim-16,,,data,1439,SWIM
14216,swim-17,,,data,1439,SWIM
14217,swim-18,,,data,1439,SWIM
14218,swim-19,,,data,1439,SWIM
14219,swim-20,,,data,1439,SWIM
14220,swim-21,,,data,1439,SWIM
14221,swim-22,,,data,1439,SWIM
14222,swim-23,,,data,1439,SWIM
14223,swim-24,,,data,1439,SWIM
14224,swim-25,,,data,1439,SWIM
14225,swim-26,,,data,1439,SWIM
14226,swim-27,,,data,1439,SWIM
14227,swim-28,,,data,1439,SWIM
14228,swim-29,,,data,1439,SWIM
14229,swim-30,,,data,1439,SWIM
14230,swim-31,,,data,1439,SWIM
14231,swim-32,,,data,1439,SWIM
14232,swim-33,,,data,1439,SWIM
14233,swim-34,,,data,1439,SWIM
14234,swim-35,,,data,1439,SWIM
14235,swim-36,,,data,1439,SWIM
14236,swim-37,,,data,1439,SWIM
14237,swim-38,,,data,1439,SWIM
14238,swim-39,,,data,1439,SWIM
14239,swim-40,,,data,1439,SWIM
14240,swim-41,,,data,1439,SWIM
14241,swim-42,,,data,1439,SWIM
14242,swim-43,,,data,1439,SWIM
14243,swim-44,,,data,1439,SWIM
14244,swim-45,,,data,1439,SWIM
14245,swim-46,,,data,1439,SWIM
14246,swim-47,,,data,1439,SWIM
14247,swim-48,,,data,1439,SWIM
14248,swim-49,,,data,1439,SWIM
14249,swim-50,,,data,1439,SWIM
14250,swim-51,,,data,1439,SWIM
14251,swim-52,,,data,1439,SWIM
14252,swim-53,,,data,1439,SWIM
14253,swim-54,,,data,1439,SWIM
14254,swim-55,,,data,1439,SWIM
14255,swim-56,,,data,1439,SWIM
14256,swim-57,,,data,1439,SWIM
14257,swim-58,,,data,1439,SWIM
14258,swim-59,,,data,1439,SWIM
14259,swim-60,,,data,1439,SWIM
14260,swim-61,,,data,1439,SWIM
14261,swim-62,,,data,1439,SWIM
14262,swim-63,,,data,1439,SWIM
14263,swim-64,,,data,1439,SWIM
14264,swim-65,,,data,1439,SWIM
14265,swim-66,,,data,1439,SWIM
14266,swim-67,,,data,1439,SWIM
14267,swim-68,,,data,1439,SWIM
14268,swim-69,,,data,1439,SWIM
14269,swim-70,,,data,1439,SWIM
14270,swim-71,,,data,1439,SWIM
14271,swim-72,,,data,1439,SWIM
14272,swim-73,,,data,1439,SWIM
14273,swim-74,,,data,1439,SWIM
14274,swim-75,,,data,1439,SWIM
14275,swim-76,,,data,1439,SWIM
14276,swim-77,,,data,1439,SWIM
14277,swim-78,,,data,1439,SWIM
14278,swim-79,,,data,1439,SWIM
14279,swim-80,,,data,1439,SWIM
14280,swim-81,,,data,1439,SWIM
14281,swim-82,,,data,1439,SWIM
14282,swim-83,,,data,1439,SWIM
14283,swim-84,,,data,1439,SWIM
14284,swim-85,,,data,1439,SWIM
14285,swim-86,,,data,1439,SWIM
14286,swim-87,,,data,1439,SWIM
